point,coordinates,hour,count
P061,"-0.24716,-78.48046",21,1
P062,"-0.24693,-78.47743",0,4
P062,"-0.24693,-78.47743",1,1
P062,"-0.24693,-78.47743",2,1
P062,"-0.24693,-78.47743",3,5
P062,"-0.24693,-78.47743",4,3
P062,"-0.24693,-78.47743",5,2
P062,"-0.24693,-78.47743",6,4
P062,"-0.24693,-78.47743",7,2
P062,"-0.24693,-78.47743",8,2
P062,"-0.24693,-78.47743",9,1
P062,"-0.24693,-78.47743",10,2
P062,"-0.24693,-78.47743",11,3
P062,"-0.24693,-78.47743",12,2
P062,"-0.24693,-78.47743",14,2
P062,"-0.24693,-78.47743",15,1
P062,"-0.24693,-78.47743",16,2
P062,"-0.24693,-78.47743",19,2
P062,"-0.24693,-78.47743",22,3
P062,"-0.24693,-78.47743",23,1
P063,"-0.24625,-78.4765794",0,4
P063,"-0.24625,-78.4765794",2,1
P063,"-0.24625,-78.4765794",3,5
P063,"-0.24625,-78.4765794",4,2
P063,"-0.24625,-78.4765794",5,2
P063,"-0.24625,-78.4765794",6,3
P063,"-0.24625,-78.4765794",7,2
P063,"-0.24625,-78.4765794",8,2
P063,"-0.24625,-78.4765794",9,1
P063,"-0.24625,-78.4765794",10,2
P063,"-0.24625,-78.4765794",11,3
P063,"-0.24625,-78.4765794",12,2
P063,"-0.24625,-78.4765794",14,2
P063,"-0.24625,-78.4765794",15,1
P063,"-0.24625,-78.4765794",16,2
P063,"-0.24625,-78.4765794",18,1
P063,"-0.24625,-78.4765794",22,4
P063,"-0.24625,-78.4765794",23,1
P064,"-0.24435,-78.47575",0,1
P064,"-0.24435,-78.47575",5,1
P064,"-0.24435,-78.47575",6,1
P064,"-0.24435,-78.47575",8,1
P064,"-0.24435,-78.47575",9,2
P064,"-0.24435,-78.47575",10,1
P064,"-0.24435,-78.47575",11,2
P064,"-0.24435,-78.47575",12,1
P064,"-0.24435,-78.47575",14,3
P064,"-0.24435,-78.47575",15,1
P064,"-0.24435,-78.47575",16,1
P064,"-0.24435,-78.47575",18,1
P064,"-0.24435,-78.47575",22,1
P064,"-0.24435,-78.47575",23,1
P065,"-0.24202,-78.47433",1,1
P065,"-0.24202,-78.47433",5,2
P065,"-0.24202,-78.47433",7,2
P065,"-0.24202,-78.47433",8,1
P065,"-0.24202,-78.47433",9,1
P065,"-0.24202,-78.47433",11,1
P065,"-0.24202,-78.47433",14,2
P065,"-0.24202,-78.47433",15,1
P065,"-0.24202,-78.47433",16,1
P065,"-0.24202,-78.47433",18,1
P066,"-0.2404623,-78.4740411",5,1
P066,"-0.2404623,-78.4740411",12,1
P066,"-0.2404623,-78.4740411",14,1
P066,"-0.2404623,-78.4740411",18,1
P067,"-0.23939,-78.47365",5,1
P067,"-0.23939,-78.47365",8,1
P067,"-0.23939,-78.47365",12,1
P067,"-0.23939,-78.47365",14,1
P068,"-0.23713,-78.47312",2,1
P068,"-0.23713,-78.47312",4,1
P068,"-0.23713,-78.47312",6,1
P068,"-0.23713,-78.47312",8,2
P068,"-0.23713,-78.47312",14,1
P068,"-0.23713,-78.47312",15,1
P068,"-0.23713,-78.47312",16,2
P068,"-0.23713,-78.47312",20,1
P069,"-0.2361545,-78.4729807",2,1
P069,"-0.2361545,-78.4729807",4,1
P069,"-0.2361545,-78.4729807",6,2
P069,"-0.2361545,-78.4729807",8,1
P069,"-0.2361545,-78.4729807",13,1
P069,"-0.2361545,-78.4729807",14,2
P069,"-0.2361545,-78.4729807",15,1
P069,"-0.2361545,-78.4729807",16,4
P069,"-0.2361545,-78.4729807",17,1
P069,"-0.2361545,-78.4729807",20,1
P070,"-0.23545,-78.47184",0,2
P070,"-0.23545,-78.47184",2,1
P070,"-0.23545,-78.47184",4,1
P070,"-0.23545,-78.47184",5,1
P070,"-0.23545,-78.47184",6,2
P070,"-0.23545,-78.47184",7,1
P070,"-0.23545,-78.47184",8,1
P070,"-0.23545,-78.47184",13,1
P070,"-0.23545,-78.47184",14,2
P070,"-0.23545,-78.47184",15,1
P070,"-0.23545,-78.47184",16,4
P070,"-0.23545,-78.47184",17,1
P071,"-0.2347,-78.47095",0,2
P071,"-0.2347,-78.47095",5,1
P071,"-0.2347,-78.47095",6,1
P071,"-0.2347,-78.47095",7,1
P071,"-0.2347,-78.47095",13,1
P071,"-0.2347,-78.47095",14,1
P071,"-0.2347,-78.47095",16,3
P071,"-0.2347,-78.47095",17,1
P072,"-0.2329449,-78.4711955",6,1
P072,"-0.2329449,-78.4711955",7,1
P072,"-0.2329449,-78.4711955",16,1
P073,"-0.23193,-78.4708",6,1
P073,"-0.23193,-78.4708",8,1
P074,"-0.2304129,-78.4698539",5,1
P074,"-0.2304129,-78.4698539",8,1
P074,"-0.2304129,-78.4698539",14,1
P075,"-0.22942,-78.46914",0,1
P075,"-0.22942,-78.46914",5,1
P075,"-0.22942,-78.46914",10,1
P075,"-0.22942,-78.46914",14,2
P076,"-0.2269675,-78.4691956",0,1
P076,"-0.2269675,-78.4691956",10,1
P076,"-0.2269675,-78.4691956",13,1
P076,"-0.2269675,-78.4691956",14,1
P077,"-0.22592,-78.46907",13,1
P078,"-0.22318,-78.4682",0,1
P078,"-0.22318,-78.4682",3,1
P078,"-0.22318,-78.4682",4,1
P078,"-0.22318,-78.4682",6,1
P078,"-0.22318,-78.4682",10,1
P079,"-0.22047,-78.46704",5,1
P079,"-0.22047,-78.46704",15,1
P079,"-0.22047,-78.46704",18,1
P080,"-0.21767,-78.46613",2,1
P080,"-0.21767,-78.46613",6,1
P080,"-0.21767,-78.46613",7,1
P080,"-0.21767,-78.46613",11,1
P080,"-0.21767,-78.46613",15,1
P080,"-0.21767,-78.46613",17,2
P080,"-0.21767,-78.46613",18,1
P080,"-0.21767,-78.46613",23,1
P081,"-0.2167598,-78.4656737",2,1
P081,"-0.2167598,-78.4656737",6,1
P081,"-0.2167598,-78.4656737",10,1
P081,"-0.2167598,-78.4656737",17,2
P081,"-0.2167598,-78.4656737",23,1
P082,"-0.21539,-78.46449",1,1
P082,"-0.21539,-78.46449",2,1
P082,"-0.21539,-78.46449",6,1
P082,"-0.21539,-78.46449",10,1
P082,"-0.21539,-78.46449",17,1
P082,"-0.21539,-78.46449",23,1
P083,"-0.2127216,-78.463612",1,2
P083,"-0.2127216,-78.463612",4,1
P083,"-0.2127216,-78.463612",23,1
P084,"-0.2114627,-78.4625328",1,2
P084,"-0.2114627,-78.4625328",3,1
P084,"-0.2114627,-78.4625328",4,2
P084,"-0.2114627,-78.4625328",6,1
P084,"-0.2114627,-78.4625328",8,2
P084,"-0.2114627,-78.4625328",13,1
P084,"-0.2114627,-78.4625328",15,1
P085,"-0.21006,-78.46203",1,1
P085,"-0.21006,-78.46203",3,1
P085,"-0.21006,-78.46203",4,1
P085,"-0.21006,-78.46203",5,1
P085,"-0.21006,-78.46203",6,1
P085,"-0.21006,-78.46203",8,2
P085,"-0.21006,-78.46203",13,1
P085,"-0.21006,-78.46203",15,1
P086,"-0.20665,-78.46084",1,2
P086,"-0.20665,-78.46084",3,1
P086,"-0.20665,-78.46084",5,1
P086,"-0.20665,-78.46084",6,1
P086,"-0.20665,-78.46084",7,1
P086,"-0.20665,-78.46084",10,2
P087,"-0.2057125,-78.4603633",1,2
P087,"-0.2057125,-78.4603633",5,2
P087,"-0.2057125,-78.4603633",6,1
P087,"-0.2057125,-78.4603633",10,1
P087,"-0.2057125,-78.4603633",17,1
P088,"-0.20392,-78.4593",1,3
P088,"-0.20392,-78.4593",2,3
P088,"-0.20392,-78.4593",3,3
P088,"-0.20392,-78.4593",4,7
P088,"-0.20392,-78.4593",5,6
P088,"-0.20392,-78.4593",6,7
P088,"-0.20392,-78.4593",7,5
P088,"-0.20392,-78.4593",8,9
P088,"-0.20392,-78.4593",9,3
P088,"-0.20392,-78.4593",10,1
P088,"-0.20392,-78.4593",11,1
P088,"-0.20392,-78.4593",13,3
P088,"-0.20392,-78.4593",14,3
P088,"-0.20392,-78.4593",15,1
P088,"-0.20392,-78.4593",16,6
P088,"-0.20392,-78.4593",17,7
P088,"-0.20392,-78.4593",18,3
P088,"-0.20392,-78.4593",19,3
P088,"-0.20392,-78.4593",20,2
P088,"-0.20392,-78.4593",21,2
P088,"-0.20392,-78.4593",22,4
P088,"-0.20392,-78.4593",23,1
P089,"-0.2032219,-78.4585558",1,3
P089,"-0.2032219,-78.4585558",2,3
P089,"-0.2032219,-78.4585558",3,3
P089,"-0.2032219,-78.4585558",4,7
P089,"-0.2032219,-78.4585558",5,5
P089,"-0.2032219,-78.4585558",6,7
P089,"-0.2032219,-78.4585558",7,5
P089,"-0.2032219,-78.4585558",8,9
P089,"-0.2032219,-78.4585558",9,5
P089,"-0.2032219,-78.4585558",10,1
P089,"-0.2032219,-78.4585558",11,1
P089,"-0.2032219,-78.4585558",13,3
P089,"-0.2032219,-78.4585558",14,3
P089,"-0.2032219,-78.4585558",15,1
P089,"-0.2032219,-78.4585558",16,6
P089,"-0.2032219,-78.4585558",17,7
P089,"-0.2032219,-78.4585558",18,3
P089,"-0.2032219,-78.4585558",19,3
P089,"-0.2032219,-78.4585558",20,2
P089,"-0.2032219,-78.4585558",21,2
P089,"-0.2032219,-78.4585558",22,4
P089,"-0.2032219,-78.4585558",23,1
P090,"-0.20217,-78.45746",1,1
P090,"-0.20217,-78.45746",2,3
P090,"-0.20217,-78.45746",3,2
P090,"-0.20217,-78.45746",4,5
P090,"-0.20217,-78.45746",5,3
P090,"-0.20217,-78.45746",6,7
P090,"-0.20217,-78.45746",7,2
P090,"-0.20217,-78.45746",8,8
P090,"-0.20217,-78.45746",9,4
P090,"-0.20217,-78.45746",10,1
P090,"-0.20217,-78.45746",11,1
P090,"-0.20217,-78.45746",12,1
P090,"-0.20217,-78.45746",13,2
P090,"-0.20217,-78.45746",14,1
P090,"-0.20217,-78.45746",16,5
P090,"-0.20217,-78.45746",17,4
P090,"-0.20217,-78.45746",20,1
P090,"-0.20217,-78.45746",22,3
P091,"-0.20021,-78.45669",0,1
P091,"-0.20021,-78.45669",1,1
P091,"-0.20021,-78.45669",7,2
P091,"-0.20021,-78.45669",9,1
P091,"-0.20021,-78.45669",11,1
P091,"-0.20021,-78.45669",12,3
P091,"-0.20021,-78.45669",14,2
P091,"-0.20021,-78.45669",15,1
P091,"-0.20021,-78.45669",16,2
P091,"-0.20021,-78.45669",17,2
P091,"-0.20021,-78.45669",21,1
P092,"-0.1993428,-78.4582266",1,1
P092,"-0.1993428,-78.4582266",6,3
P092,"-0.1993428,-78.4582266",9,2
P092,"-0.1993428,-78.4582266",12,1
P092,"-0.1993428,-78.4582266",14,1
P092,"-0.1993428,-78.4582266",15,2
P092,"-0.1993428,-78.4582266",16,2
P092,"-0.1993428,-78.4582266",17,1
P092,"-0.1993428,-78.4582266",20,1
P092,"-0.1993428,-78.4582266",21,1
P093,"-0.19887,-78.46005",6,3
P093,"-0.19887,-78.46005",9,1
P093,"-0.19887,-78.46005",12,1
P093,"-0.19887,-78.46005",15,2
P093,"-0.19887,-78.46005",16,1
P093,"-0.19887,-78.46005",20,1
P093,"-0.19887,-78.46005",21,1
P094,"-0.1982826,-78.4607021",6,2
P094,"-0.1982826,-78.4607021",9,1
P094,"-0.1982826,-78.4607021",12,1
P094,"-0.1982826,-78.4607021",14,1
P094,"-0.1982826,-78.4607021",15,2
P094,"-0.1982826,-78.4607021",16,1
P094,"-0.1982826,-78.4607021",20,1
P094,"-0.1982826,-78.4607021",21,1
P095,"-0.19839,-78.46164",0,1
P095,"-0.19839,-78.46164",5,1
P095,"-0.19839,-78.46164",6,1
P095,"-0.19839,-78.46164",12,1
P095,"-0.19839,-78.46164",14,2
P095,"-0.19839,-78.46164",15,2
P095,"-0.19839,-78.46164",16,1
P095,"-0.19839,-78.46164",21,1
P096,"-0.1984273,-78.4636659",0,1
P096,"-0.1984273,-78.4636659",5,1
P096,"-0.1984273,-78.4636659",6,1
P096,"-0.1984273,-78.4636659",13,1
P096,"-0.1984273,-78.4636659",14,2
P096,"-0.1984273,-78.4636659",15,1
P096,"-0.1984273,-78.4636659",16,2
P096,"-0.1984273,-78.4636659",18,2
P096,"-0.1984273,-78.4636659",19,1
P097,"-0.1986053,-78.4649117",0,5
P097,"-0.1986053,-78.4649117",1,3
P097,"-0.1986053,-78.4649117",2,3
P097,"-0.1986053,-78.4649117",3,2
P097,"-0.1986053,-78.4649117",4,3
P097,"-0.1986053,-78.4649117",5,3
P097,"-0.1986053,-78.4649117",6,4
P097,"-0.1986053,-78.4649117",7,7
P097,"-0.1986053,-78.4649117",8,7
P097,"-0.1986053,-78.4649117",9,1
P097,"-0.1986053,-78.4649117",10,3
P097,"-0.1986053,-78.4649117",11,2
P097,"-0.1986053,-78.4649117",12,3
P097,"-0.1986053,-78.4649117",13,4
P097,"-0.1986053,-78.4649117",14,4
P097,"-0.1986053,-78.4649117",15,7
P097,"-0.1986053,-78.4649117",16,9
P097,"-0.1986053,-78.4649117",17,4
P097,"-0.1986053,-78.4649117",18,3
P097,"-0.1986053,-78.4649117",19,4
P097,"-0.1986053,-78.4649117",21,1
P097,"-0.1986053,-78.4649117",22,5
P097,"-0.1986053,-78.4649117",23,1
P098,"-0.19808,-78.46644",0,7
P098,"-0.19808,-78.46644",1,8
P098,"-0.19808,-78.46644",2,4
P098,"-0.19808,-78.46644",3,7
P098,"-0.19808,-78.46644",4,6
P098,"-0.19808,-78.46644",5,6
P098,"-0.19808,-78.46644",6,9
P098,"-0.19808,-78.46644",7,16
P098,"-0.19808,-78.46644",8,13
P098,"-0.19808,-78.46644",9,4
P098,"-0.19808,-78.46644",10,8
P098,"-0.19808,-78.46644",11,4
P098,"-0.19808,-78.46644",12,7
P098,"-0.19808,-78.46644",13,7
P098,"-0.19808,-78.46644",14,11
P098,"-0.19808,-78.46644",15,9
P098,"-0.19808,-78.46644",16,15
P098,"-0.19808,-78.46644",17,6
P098,"-0.19808,-78.46644",18,3
P098,"-0.19808,-78.46644",19,7
P098,"-0.19808,-78.46644",20,2
P098,"-0.19808,-78.46644",21,4
P098,"-0.19808,-78.46644",22,7
P098,"-0.19808,-78.46644",23,2
P099,"-0.197297,-78.4666341",0,8
P099,"-0.197297,-78.4666341",1,9
P099,"-0.197297,-78.4666341",2,4
P099,"-0.197297,-78.4666341",3,9
P099,"-0.197297,-78.4666341",4,6
P099,"-0.197297,-78.4666341",5,8
P099,"-0.197297,-78.4666341",6,10
P099,"-0.197297,-78.4666341",7,16
P099,"-0.197297,-78.4666341",8,13
P099,"-0.197297,-78.4666341",9,5
P099,"-0.197297,-78.4666341",10,8
P099,"-0.197297,-78.4666341",11,5
P099,"-0.197297,-78.4666341",12,10
P099,"-0.197297,-78.4666341",13,6
P099,"-0.197297,-78.4666341",14,11
P099,"-0.197297,-78.4666341",15,10
P099,"-0.197297,-78.4666341",16,17
P099,"-0.197297,-78.4666341",17,6
P099,"-0.197297,-78.4666341",18,3
P099,"-0.197297,-78.4666341",19,7
P099,"-0.197297,-78.4666341",20,2
P099,"-0.197297,-78.4666341",21,4
P099,"-0.197297,-78.4666341",22,7
P099,"-0.197297,-78.4666341",23,2
P100,"-0.19612,-78.4667",0,8
P100,"-0.19612,-78.4667",1,9
P100,"-0.19612,-78.4667",2,3
P100,"-0.19612,-78.4667",3,9
P100,"-0.19612,-78.4667",4,6
P100,"-0.19612,-78.4667",5,9
P100,"-0.19612,-78.4667",6,10
P100,"-0.19612,-78.4667",7,17
P100,"-0.19612,-78.4667",8,12
P100,"-0.19612,-78.4667",9,5
P100,"-0.19612,-78.4667",10,8
P100,"-0.19612,-78.4667",11,4
P100,"-0.19612,-78.4667",12,10
P100,"-0.19612,-78.4667",13,6
P100,"-0.19612,-78.4667",14,11
P100,"-0.19612,-78.4667",15,9
P100,"-0.19612,-78.4667",16,16
P100,"-0.19612,-78.4667",17,6
P100,"-0.19612,-78.4667",18,3
P100,"-0.19612,-78.4667",19,7
P100,"-0.19612,-78.4667",20,2
P100,"-0.19612,-78.4667",21,4
P100,"-0.19612,-78.4667",22,7
P100,"-0.19612,-78.4667",23,2
P101,"-0.19563,-78.4651",0,1
P101,"-0.19563,-78.4651",1,2
P101,"-0.19563,-78.4651",3,2
P101,"-0.19563,-78.4651",5,2
P101,"-0.19563,-78.4651",6,2
P101,"-0.19563,-78.4651",7,1
P101,"-0.19563,-78.4651",8,1
P101,"-0.19563,-78.4651",9,2
P101,"-0.19563,-78.4651",11,1
P101,"-0.19563,-78.4651",12,3
P101,"-0.19563,-78.4651",15,1
P101,"-0.19563,-78.4651",16,2
P101,"-0.19563,-78.4651",17,2
P101,"-0.19563,-78.4651",19,1
P101,"-0.19563,-78.4651",22,1
P102,"-0.1954661,-78.4640558",0,1
P102,"-0.1954661,-78.4640558",1,1
P102,"-0.1954661,-78.4640558",5,1
P102,"-0.1954661,-78.4640558",6,1
P102,"-0.1954661,-78.4640558",9,1
P102,"-0.1954661,-78.4640558",17,1
P103,"-0.19461,-78.46228",0,1
P103,"-0.19461,-78.46228",1,1
P103,"-0.19461,-78.46228",2,1
P103,"-0.19461,-78.46228",15,3
P103,"-0.19461,-78.46228",16,1
P103,"-0.19461,-78.46228",17,1
P103,"-0.19461,-78.46228",20,1
P104,"-0.19399,-78.46052",0,1
P104,"-0.19399,-78.46052",2,1
P104,"-0.19399,-78.46052",10,1
P104,"-0.19399,-78.46052",12,1
P104,"-0.19399,-78.46052",13,1
P104,"-0.19399,-78.46052",15,3
P104,"-0.19399,-78.46052",16,1
P104,"-0.19399,-78.46052",17,1
P104,"-0.19399,-78.46052",19,1
P104,"-0.19399,-78.46052",20,1
P104,"-0.19399,-78.46052",23,1
P105,"-0.1939235,-78.4597063",12,1
P105,"-0.1939235,-78.4597063",14,1
P105,"-0.1939235,-78.4597063",17,1
P105,"-0.1939235,-78.4597063",19,1
P105,"-0.1939235,-78.4597063",20,1
P105,"-0.1939235,-78.4597063",23,1
P106,"-0.19328,-78.4591",0,1
P106,"-0.19328,-78.4591",2,1
P106,"-0.19328,-78.4591",7,2
P106,"-0.19328,-78.4591",12,1
P106,"-0.19328,-78.4591",13,1
P106,"-0.19328,-78.4591",14,2
P106,"-0.19328,-78.4591",16,1
P106,"-0.19328,-78.4591",19,2
P106,"-0.19328,-78.4591",23,1
P107,"-0.191998,-78.4586679",0,2
P107,"-0.191998,-78.4586679",2,1
P107,"-0.191998,-78.4586679",4,1
P107,"-0.191998,-78.4586679",5,4
P107,"-0.191998,-78.4586679",6,2
P107,"-0.191998,-78.4586679",7,3
P107,"-0.191998,-78.4586679",10,1
P107,"-0.191998,-78.4586679",12,1
P107,"-0.191998,-78.4586679",13,2
P107,"-0.191998,-78.4586679",14,4
P107,"-0.191998,-78.4586679",15,1
P107,"-0.191998,-78.4586679",16,3
P107,"-0.191998,-78.4586679",18,1
P107,"-0.191998,-78.4586679",19,1
P107,"-0.191998,-78.4586679",20,1
P107,"-0.191998,-78.4586679",22,2
P108,"-0.19187,-78.45795",0,2
P108,"-0.19187,-78.45795",2,1
P108,"-0.19187,-78.45795",4,2
P108,"-0.19187,-78.45795",5,5
P108,"-0.19187,-78.45795",6,3
P108,"-0.19187,-78.45795",7,2
P108,"-0.19187,-78.45795",8,1
P108,"-0.19187,-78.45795",10,1
P108,"-0.19187,-78.45795",12,2
P108,"-0.19187,-78.45795",13,1
P108,"-0.19187,-78.45795",14,4
P108,"-0.19187,-78.45795",15,1
P108,"-0.19187,-78.45795",16,4
P108,"-0.19187,-78.45795",17,1
P108,"-0.19187,-78.45795",18,1
P108,"-0.19187,-78.45795",20,1
P108,"-0.19187,-78.45795",22,2
P109,"-0.1920938,-78.4568272",0,2
P109,"-0.1920938,-78.4568272",3,1
P109,"-0.1920938,-78.4568272",4,3
P109,"-0.1920938,-78.4568272",5,2
P109,"-0.1920938,-78.4568272",6,2
P109,"-0.1920938,-78.4568272",8,2
P109,"-0.1920938,-78.4568272",12,1
P109,"-0.1920938,-78.4568272",13,2
P109,"-0.1920938,-78.4568272",15,1
P109,"-0.1920938,-78.4568272",16,2
P109,"-0.1920938,-78.4568272",17,2
P109,"-0.1920938,-78.4568272",18,2
P109,"-0.1920938,-78.4568272",19,1
P109,"-0.1920938,-78.4568272",22,1
P110,"-0.19246,-78.45529",0,1
P110,"-0.19246,-78.45529",1,1
P110,"-0.19246,-78.45529",2,1
P110,"-0.19246,-78.45529",3,1
P110,"-0.19246,-78.45529",4,2
P110,"-0.19246,-78.45529",5,2
P110,"-0.19246,-78.45529",6,3
P110,"-0.19246,-78.45529",7,2
P110,"-0.19246,-78.45529",8,3
P110,"-0.19246,-78.45529",11,1
P110,"-0.19246,-78.45529",12,1
P110,"-0.19246,-78.45529",13,2
P110,"-0.19246,-78.45529",14,1
P110,"-0.19246,-78.45529",15,1
P110,"-0.19246,-78.45529",16,1
P110,"-0.19246,-78.45529",17,2
P110,"-0.19246,-78.45529",18,2
P110,"-0.19246,-78.45529",19,2
P110,"-0.19246,-78.45529",21,1
P110,"-0.19246,-78.45529",23,1
P111,"-0.19209,-78.45418",0,3
P111,"-0.19209,-78.45418",1,1
P111,"-0.19209,-78.45418",2,1
P111,"-0.19209,-78.45418",4,2
P111,"-0.19209,-78.45418",5,1
P111,"-0.19209,-78.45418",6,4
P111,"-0.19209,-78.45418",7,3
P111,"-0.19209,-78.45418",8,3
P111,"-0.19209,-78.45418",10,1
P111,"-0.19209,-78.45418",11,1
P111,"-0.19209,-78.45418",13,3
P111,"-0.19209,-78.45418",14,2
P111,"-0.19209,-78.45418",15,2
P111,"-0.19209,-78.45418",16,1
P111,"-0.19209,-78.45418",17,1
P111,"-0.19209,-78.45418",18,2
P111,"-0.19209,-78.45418",19,2
P111,"-0.19209,-78.45418",21,2
P111,"-0.19209,-78.45418",23,1
P112,"-0.19111,-78.45408",0,5
P112,"-0.19111,-78.45408",1,1
P112,"-0.19111,-78.45408",2,3
P112,"-0.19111,-78.45408",3,4
P112,"-0.19111,-78.45408",4,3
P112,"-0.19111,-78.45408",5,3
P112,"-0.19111,-78.45408",6,7
P112,"-0.19111,-78.45408",7,4
P112,"-0.19111,-78.45408",8,5
P112,"-0.19111,-78.45408",9,1
P112,"-0.19111,-78.45408",10,6
P112,"-0.19111,-78.45408",11,2
P112,"-0.19111,-78.45408",12,1
P112,"-0.19111,-78.45408",13,3
P112,"-0.19111,-78.45408",14,4
P112,"-0.19111,-78.45408",15,5
P112,"-0.19111,-78.45408",16,1
P112,"-0.19111,-78.45408",17,2
P112,"-0.19111,-78.45408",18,1
P112,"-0.19111,-78.45408",19,3
P112,"-0.19111,-78.45408",20,3
P112,"-0.19111,-78.45408",21,3
P112,"-0.19111,-78.45408",22,2
P112,"-0.19111,-78.45408",23,3
P113,"-0.18882,-78.45425",0,4
P113,"-0.18882,-78.45425",1,1
P113,"-0.18882,-78.45425",2,2
P113,"-0.18882,-78.45425",3,6
P113,"-0.18882,-78.45425",4,2
P113,"-0.18882,-78.45425",5,2
P113,"-0.18882,-78.45425",6,5
P113,"-0.18882,-78.45425",7,5
P113,"-0.18882,-78.45425",8,5
P113,"-0.18882,-78.45425",9,3
P113,"-0.18882,-78.45425",10,5
P113,"-0.18882,-78.45425",11,1
P113,"-0.18882,-78.45425",12,2
P113,"-0.18882,-78.45425",13,1
P113,"-0.18882,-78.45425",14,5
P113,"-0.18882,-78.45425",15,6
P113,"-0.18882,-78.45425",16,2
P113,"-0.18882,-78.45425",17,2
P113,"-0.18882,-78.45425",18,1
P113,"-0.18882,-78.45425",19,3
P113,"-0.18882,-78.45425",20,3
P113,"-0.18882,-78.45425",21,2
P113,"-0.18882,-78.45425",22,2
P113,"-0.18882,-78.45425",23,2
P114,"-0.187721,-78.4541203",0,1
P114,"-0.187721,-78.4541203",1,1
P114,"-0.187721,-78.4541203",3,3
P114,"-0.187721,-78.4541203",4,1
P114,"-0.187721,-78.4541203",6,3
P114,"-0.187721,-78.4541203",7,4
P114,"-0.187721,-78.4541203",8,1
P114,"-0.187721,-78.4541203",9,2
P114,"-0.187721,-78.4541203",10,1
P114,"-0.187721,-78.4541203",14,1
P114,"-0.187721,-78.4541203",15,2
P114,"-0.187721,-78.4541203",16,1
P114,"-0.187721,-78.4541203",18,1
P114,"-0.187721,-78.4541203",19,2
P114,"-0.187721,-78.4541203",21,1
P115,"-0.18584,-78.45369",2,1
P115,"-0.18584,-78.45369",3,1
P115,"-0.18584,-78.45369",6,1
P115,"-0.18584,-78.45369",7,3
P115,"-0.18584,-78.45369",8,1
P115,"-0.18584,-78.45369",10,2
P115,"-0.18584,-78.45369",11,2
P115,"-0.18584,-78.45369",15,2
P115,"-0.18584,-78.45369",16,1
P115,"-0.18584,-78.45369",17,1
P115,"-0.18584,-78.45369",18,3
P115,"-0.18584,-78.45369",19,1
P115,"-0.18584,-78.45369",21,1
P116,"-0.18511,-78.45273",2,1
P116,"-0.18511,-78.45273",3,1
P116,"-0.18511,-78.45273",6,1
P116,"-0.18511,-78.45273",7,3
P116,"-0.18511,-78.45273",8,1
P116,"-0.18511,-78.45273",10,1
P116,"-0.18511,-78.45273",11,2
P116,"-0.18511,-78.45273",13,1
P116,"-0.18511,-78.45273",15,2
P116,"-0.18511,-78.45273",16,1
P116,"-0.18511,-78.45273",17,1
P116,"-0.18511,-78.45273",18,2
P116,"-0.18511,-78.45273",19,1
P116,"-0.18511,-78.45273",21,1
P116,"-0.18511,-78.45273",22,1
P117,"-0.1840148,-78.4510489",0,1
P117,"-0.1840148,-78.4510489",3,1
P117,"-0.1840148,-78.4510489",5,1
P117,"-0.1840148,-78.4510489",6,1
P117,"-0.1840148,-78.4510489",8,1
P117,"-0.1840148,-78.4510489",13,1
P117,"-0.1840148,-78.4510489",15,1
P117,"-0.1840148,-78.4510489",22,1
P118,"-0.18248,-78.45095",0,1
P118,"-0.18248,-78.45095",5,1
P118,"-0.18248,-78.45095",6,1
P118,"-0.18248,-78.45095",8,1
P118,"-0.18248,-78.45095",15,1
P119,"-0.1818496,-78.4511798",0,1
P119,"-0.1818496,-78.4511798",6,1
P119,"-0.1818496,-78.4511798",13,1
P119,"-0.1818496,-78.4511798",15,1
P120,"-0.18123,-78.45135",0,1
P120,"-0.18123,-78.45135",3,1
P120,"-0.18123,-78.45135",6,1
P120,"-0.18123,-78.45135",13,1
P120,"-0.18123,-78.45135",15,1
P121,"-0.1803306,-78.4521131",3,1
P121,"-0.1803306,-78.4521131",13,1
P122,"-0.1810517,-78.4539199",3,1
P122,"-0.1810517,-78.4539199",8,1
P122,"-0.1810517,-78.4539199",12,1
P122,"-0.1810517,-78.4539199",19,1
P123,"-0.18037,-78.45582",2,2
P123,"-0.18037,-78.45582",8,2
P123,"-0.18037,-78.45582",12,1
P123,"-0.18037,-78.45582",13,1
P124,"-0.1790495,-78.4552214",2,2
P124,"-0.1790495,-78.4552214",8,1
P124,"-0.1790495,-78.4552214",12,1
P124,"-0.1790495,-78.4552214",13,1
P124,"-0.1790495,-78.4552214",14,1
P124,"-0.1790495,-78.4552214",15,2
P124,"-0.1790495,-78.4552214",18,1
P124,"-0.1790495,-78.4552214",23,1
P125,"-0.1782,-78.45471",2,2
P125,"-0.1782,-78.45471",8,1
P125,"-0.1782,-78.45471",9,1
P125,"-0.1782,-78.45471",13,1
P125,"-0.1782,-78.45471",14,1
P125,"-0.1782,-78.45471",15,2
P125,"-0.1782,-78.45471",18,1
P125,"-0.1782,-78.45471",23,1
P126,"-0.17549,-78.4538",0,1
P126,"-0.17549,-78.4538",2,1
P126,"-0.17549,-78.4538",6,1
P126,"-0.17549,-78.4538",8,1
P126,"-0.17549,-78.4538",9,1
P126,"-0.17549,-78.4538",12,3
P126,"-0.17549,-78.4538",13,2
P126,"-0.17549,-78.4538",14,1
P126,"-0.17549,-78.4538",15,1
